"","tag","station","stratum","latitude","longitude"
"1051","Ocean 2013","B13-9107","Upper Slope",33.09295,-117.41689
"11011","Ocean 2013","B13-9111","Mid Shelf",33.10467,-117.36168
"1111","Ocean 2013","B13-9121","Inner Shelf",33.17427,-117.38129
"11411","Ocean 2013","B13-9125","Outer Shelf",33.219417,-117.510954
"1201","Ocean 2013","B13-9129","Mid Shelf",33.263798,-117.531543
"12111","Ocean 2013","B13-9131","Mid Shelf",33.267749,-117.561686
"1221","Ocean 2013","B13-9152","MPA",33.471932,-117.735612
"12411","Ocean 2013","B13-9159","MPA",33.497982,-117.751709
"1261","Ocean 2013","B13-9161","MPA",33.503284,-117.771859
"12811","Ocean 2013","B13-9166","Mid Shelf",33.50885,-117.769678
"1301","Ocean 2013","B13-9168","MPA",33.511385,-117.777799
"1331","Ocean 2013","B13-9171","Inner Shelf",33.519332,-117.768245
"1361","Ocean 2013","B13-9173","MPA",33.522648,-117.794141
"13711","Ocean 2013","B13-9174","Upper Slope",33.535885,-117.846826
"1381","Ocean 2013","B13-9177","MPA",33.546366,-117.822363
"1431","Ocean 2013","B13-9179","Upper Slope",33.554635,-118.016943
"1461","Ocean 2013","B13-9185","Outer Shelf",33.564518,-118.017204
"1481","Ocean 2013","B13-9187","MPA",33.567318,-117.853792
"1521","Ocean 2013","B13-9192","MPA",33.579032,-117.865544
"15511","Ocean 2013","B13-9194","Mid Shelf",33.589217,-117.892025
"16111","Ocean 2013","B13-9199","Mid Shelf",33.600452,-118.054199
"1631","Ocean 2013","B13-9200","Mid Shelf",33.60313,-118.09835
"1641","Ocean 2013","B13-9204","Inner Shelf",33.625651,-117.984603
"1651","Ocean 2013","B13-9214","Inner Shelf",33.643449,-118.081022
"1661","Ocean 2013","B13-9217","Mid Shelf",33.64763,-118.1538
"1691","Ocean 2013","B13-9219","Inner Shelf",33.656299,-118.059782
"1701","Ocean 2013","B13-9221","Inner Shelf",33.6603,-118.13449
"17311","Ocean 2013","B13-9223","Upper Slope",33.67607,-118.33359
"1781","Ocean 2013","B13-9228","Upper Slope",33.69252,-118.34422
"1831","Ocean 2013","B13-9229","Inner Shelf",33.69511,-118.29172
"18511","Ocean 2013","B13-9235","MPA",33.70392,-118.39901
"1871","Ocean 2013","B13-9237","MPA",33.7201,-118.4144
"18811","Ocean 2013","B13-9239","Inner Shelf",33.7213,-118.15279
"1931","Ocean 2013","B13-9245","Inner Shelf",33.73163,-118.11825
"2031","Ocean 2013","B13-9251","Outer Shelf",33.76299,-118.45776
"2071","Ocean 2013","B13-9257","Inner Shelf",33.8306,-118.400067
"21011","Ocean 2013","B13-9266","Mid Shelf",33.858467,-118.445183
"2111","Ocean 2013","B13-9271","Mid Shelf",33.895217,-118.535467
"21211","Ocean 2013","B13-9286","Mid Shelf",33.9317,-118.538383
"2131","Ocean 2013","B13-9287","Outer Shelf",33.93395,-118.590517
"2141","Ocean 2013","B13-9292","Mid Shelf",33.943233,-118.515633
"21711","Ocean 2013","B13-9300","Outer Shelf",33.953883,-118.59055
"22211","Ocean 2013","B13-9303","Inner Shelf",33.962,-118.475433
"22411","Ocean 2013","B13-9309","Upper Slope",33.97731,-118.877507
"2271","Ocean 2013","B13-9314","MPA",33.99337,-118.86241
"22911","Ocean 2013","B13-9316","Mid Shelf",33.994867,-118.6274
"23111","Ocean 2013","B13-9319","Inner Shelf",33.997033,-118.49135
"2331","Ocean 2013","B13-9320","MPA",34.00077,-118.87336
"2341","Ocean 2013","B13-9321","MPA",33.999613,-118.81427
"24211","Ocean 2013","B13-9323","MPA",34.000304,-118.822712
"24511","Ocean 2013","B13-9325","Outer Shelf",34.006252,-119.054103
"2471","Ocean 2013","B13-9326","Mid Shelf",34.0037,-118.76935
"24911","Ocean 2013","B13-9331","Mid Shelf",34.0133,-118.66725
"2521","Ocean 2013","B13-9336","Inner Shelf",34.019767,-118.743717
"2561","Ocean 2013","B13-9339","MPA",34.02242,-118.87612
"2571","Ocean 2013","B13-9341","Inner Shelf",34.02265,-118.590817
"2601","Ocean 2013","B13-9342","Inner Shelf",34.0262,-118.568983
"26211","Ocean 2013","B13-9348","Upper Slope",34.03957,-119.19698
"2651","Ocean 2013","B13-9350","Outer Shelf",34.04374,-119.058
"2671","Ocean 2013","B13-9354","Upper Slope",34.05092,-119.21821
"2691","Ocean 2013","B13-9356","Outer Shelf",34.05389,-119.15568
"2711","Ocean 2013","B13-9372","Inner Shelf",34.10179,-119.15284
"27311","Ocean 2013","B13-9374","Outer Shelf",34.106938,-119.321987
"2741","Ocean 2013","B13-9377","Inner Shelf",34.11387,-119.18192
"2751","Ocean 2013","B13-9379","Upper Slope",34.118608,-119.630503
"2761","Ocean 2013","B13-9380","Outer Shelf",34.12374,-119.33325
"2771","Ocean 2013","B13-9382","Inner Shelf",34.125287,-119.261288
"2791","Ocean 2013","B13-9383","Inner Shelf",34.1262,-119.19485
"2801","Ocean 2013","B13-9385","Outer Shelf",34.132872,-119.371883
"2811","Ocean 2013","B13-9387","Upper Slope",34.143587,-120.177188
"2821","Ocean 2013","B13-9388","Upper Slope",34.146005,-119.772347
"2831","Ocean 2013","B13-9391","Upper Slope",34.158032,-119.8281
"2851","Ocean 2013","B13-9394","Upper Slope",34.169003,-119.54198
"2871","Ocean 2013","B13-9396","Upper Slope",34.171304,-119.87626
"2931","Ocean 2013","B13-9397","Inner Shelf",34.18497,-119.35116
"2941","Ocean 2013","B13-9398","Upper Slope",34.179395,-119.612567
"2971","Ocean 2013","B13-9399","Upper Slope",34.182183,-120.40688
"3001","Ocean 2013","B13-9400","Upper Slope",34.184059,-120.35593
"3021","Ocean 2013","B13-9403","Outer Shelf",34.206832,-119.635323
"3031","Ocean 2013","B13-9407","Outer Shelf",34.216753,-119.605325
"3041","Ocean 2013","B13-9409","Inner Shelf",34.22391,-119.29943
"3051","Ocean 2013","B13-9414","Outer Shelf",34.226393,-119.733735
"3061","Ocean 2013","B13-9419","Outer Shelf",34.23285,-119.66165
"3081","Ocean 2013","B13-9421","Inner Shelf",34.24567,-119.37254
"3091","Ocean 2013","B13-9424","Mid Shelf",34.26338,-119.48072
"3101","Ocean 2013","B13-9426","Upper Slope",34.258198,-119.809933
"3111","Ocean 2013","B13-9427","Upper Slope",34.260202,-120.282198
"3141","Ocean 2013","B13-9431","Outer Shelf",34.28286,-119.6646
"3151","Ocean 2013","B13-9432","Outer Shelf",34.277462,-119.717675
"3161","Ocean 2013","B13-9433","Mid Shelf",34.27897,-119.5848
"3171","Ocean 2013","B13-9435","Upper Slope",34.285222,-120.42729
"3191","Ocean 2013","B13-9436","Upper Slope",34.288591,-120.459736
"3201","Ocean 2013","B13-9441","Upper Slope",34.314902,-119.88686
"3211","Ocean 2013","B13-9444","Outer Shelf",34.320107,-119.750878
"3221","Ocean 2013","B13-9447","Inner Shelf",34.34453,-119.46177
"3241","Ocean 2013","B13-9448","Mid Shelf",34.346364,-119.779392
"3251","Ocean 2013","B13-9449","Mid Shelf",34.344263,-119.562572
"3271","Ocean 2013","B13-9450","Upper Slope",34.34458,-120.370385
"3311","Ocean 2013","B13-9454","MPA",34.360922,-119.854586
"3321","Ocean 2013","B13-9455","Outer Shelf",34.362304,-119.895231
"3341","Ocean 2013","B13-9456","Mid Shelf",34.362338,-119.85358
"3351","Ocean 2013","B13-9457","Upper Slope",34.363057,-120.009978
"3361","Ocean 2013","B13-9458","Mid Shelf",34.36851,-119.54238
"3381","Ocean 2013","B13-9459","Upper Slope",34.368948,-120.116513
"3401","Ocean 2013","B13-9465","MPA",34.394734,-119.85726
"3451","Ocean 2013","B13-9466","Inner Shelf",34.393408,-119.668002
"3461","Ocean 2013","B13-9467","Inner Shelf",34.3996,-119.86724
"3471","Ocean 2013","B13-9468","MPA",34.40112,-119.8791
"3481","Ocean 2013","B13-9470","Mid Shelf",34.40006,-119.8346
"3511","Ocean 2013","B13-9471","Inner Shelf",34.403698,-119.812175
"3541","Ocean 2013","B13-9476","Outer Shelf",34.420267,-120.268282
"3571","Ocean 2013","B13-9482","Mid Shelf",34.443547,-120.285017
"3591","Ocean 2013","B13-9487","Inner Shelf",34.464803,-120.177835
"1102","Ocean 2018","B18-10231","unknown",33.30713,-117.5233
"2100","Ocean 2018","B18-10237","unknown",32.65979,-117.1684
"469","Ocean 2018","B18-10265","unknown",33.26988,-117.565
"5101","Ocean 2018","B18-10266","unknown",33.2656,-117.5334
"611","Ocean 2018","B18-10267","unknown",33.21766,-117.4805
"911","Ocean 2018","B18-10269","unknown",33.08783,-117.3509
"1112","Ocean 2018","B18-10277","unknown",32.58963,-117.2643
"1210","Ocean 2018","B18-10278","unknown",32.55149,-117.1994
"1511","Ocean 2018","B18-10320","unknown",32.58576,-117.3406
"1612","Ocean 2018","B18-10348","unknown",33.09386,-117.417
"1811","Ocean 2018","B18-10349","unknown",33.05062,-117.3895
"19101","Ocean 2018","B18-10350","unknown",32.70487,-117.3537
"2011","Ocean 2018","B18-10351","unknown",32.69303,-117.3948
"2310","Ocean 2018","B18-10875","unknown",33.1753,-117.4036
"24111","Ocean 2018","B18-10879","unknown",32.66821,-117.206
"2812","Ocean 2018","B18-10925","unknown",33.24229,-117.5077
"2911","Ocean 2018","B18-10930","unknown",32.70749,-117.3365
"3010","Ocean 2018","B18-10989","unknown",32.74153,-117.36
"3310","Ocean 2018","B18-10992","unknown",32.59962,-117.3434
"3512","Ocean 2018","B18-11032","unknown",33.13011,-117.4396
"3611","Ocean 2018","B18-10000","unknown",33.75935,-118.16285
"3710","Ocean 2018","B18-10001","unknown",33.75286667,-118.1502833
"3810","Ocean 2018","B18-10002","unknown",33.7442,-118.1687667
"3910","Ocean 2018","B18-10003","unknown",33.74438333,-118.1402667
"4111","Ocean 2018","B18-10004","unknown",33.74301667,-118.1530333
"4211","Ocean 2018","B18-10005","unknown",33.7409,-118.1752667
"4411","Ocean 2018","B18-10006","unknown",33.73966667,-118.1714833
"4510","Ocean 2018","B18-10007","unknown",33.73363333,-118.2111833
"482","Ocean 2018","B18-10008","unknown",33.73183333,-118.2044667
"5211","Ocean 2018","B18-10011","unknown",33.72425,-118.2235333
"531","Ocean 2018","B18-10012","unknown",33.71331667,-118.2410833
"582","Ocean 2018","B18-10218","unknown",34.02313333,-118.5934167
"6211","Ocean 2018","B18-10219","unknown",33.96228333,-118.4767333
"652","Ocean 2018","B18-10250","unknown",34.0528,-119.0490667
"671","Ocean 2018","B18-10253","unknown",33.94395,-118.5197333
"692","Ocean 2018","B18-10254","unknown",33.93495,-118.5395
"711","Ocean 2018","B18-10255","unknown",33.86583333,-118.5281
"722","Ocean 2018","B18-10303","unknown",34.04463333,-119.05545
"781","Ocean 2018","B18-10304","unknown",34.03365,-119.0301167
"792","Ocean 2018","B18-10308","unknown",33.91223333,-118.5884667
"801","Ocean 2018","B18-10309","unknown",33.81898333,-118.5258833
"811","Ocean 2018","B18-10311","unknown",33.76651667,-118.4604333
"822","Ocean 2018","B18-10341","unknown",33.9582,-118.6487
"832","Ocean 2018","B18-10411","unknown",33.73616667,-118.2172833
"8411","Ocean 2018","B18-10417","unknown",33.73116667,-118.1571833
"852","Ocean 2018","B18-10905","unknown",33.99113333,-118.5358833
"871","Ocean 2018","B18-10911","unknown",33.7777,-118.47395
"892","Ocean 2018","B18-10968","unknown",33.92333333,-118.5675667
"922","Ocean 2018","B18-10207","unknown",34.3960926,-119.6623071
"941","Ocean 2018","B18-10211","unknown",34.22829,-119.35223
"961","Ocean 2018","B18-10212","unknown",34.19941,-119.29601
"972","Ocean 2018","B18-10215","unknown",34.10112,-119.1507
"1002","Ocean 2018","B18-10221","unknown",34.07996,-119.0598
"1042","Ocean 2018","B18-10214","unknown",34.12478,-119.19244
"1061","Ocean 2018","B18-10251","unknown",34.01583,-118.9119
"10711","Ocean 2018","B18-10213","unknown",34.17862,-119.34675
"1081","Ocean 2018","B18-10249","unknown",34.19524,-119.39093
"1091","Ocean 2018","B18-10210","unknown",34.24353,-119.38537
"1103","Ocean 2018","B18-10300","unknown",34.08896,-119.27475
"1113","Ocean 2018","B18-10848","unknown",34.10945,-119.20938
"1121","Ocean 2018","B18-10299","unknown",34.10704,-119.31886
"11311","Ocean 2018","B18-10295","unknown",34.13272,-119.36348
"1142","Ocean 2018","B18-10953","unknown",34.16299,-119.46716
"1151","Ocean 2018","B18-10205","unknown",34.40361,-119.81217
"1181","Ocean 2018","B18-10243","unknown",34.40102,-119.83283
"1202","Ocean 2018","B18-10244","unknown",34.3591,-119.82501
"1212","Ocean 2018","B18-10245","unknown",34.3576,-119.67377
"1222","Ocean 2018","B18-10842","unknown",34.32716,-119.41375
"1242","Ocean 2018","B18-10208","unknown",34.33409,-119.43464
"1251","Ocean 2018","B18-10248","unknown",34.22984,-119.5182
"1262","Ocean 2018","B18-10247","unknown",34.31191,-119.54771
"1271","Ocean 2018","B18-10246","unknown",34.3441,-119.56253
"1282","Ocean 2018","B18-10224","unknown",33.6952,-118.29596
"1302","Ocean 2018","B18-10283","unknown",34.27778,-119.71841
"1332","Ocean 2018","B18-10284","unknown",34.27256,-119.65716
"1351","Ocean 2018","B18-10286","unknown",34.24393,-119.70575
"13911","Ocean 2018","B18-10290","unknown",34.2068,-119.56755
"1411","Ocean 2018","B18-10291","unknown",34.19691,-119.57135
"1432","Ocean 2018","B18-10292","unknown",34.19563,-119.63735
"14411","Ocean 2018","B18-10294","unknown",34.13289,-119.37902
"1471","Ocean 2018","B18-10296","unknown",34.13269,-119.36993
"1491","Ocean 2018","B18-10297","unknown",34.12282,-119.3313
"1552","Ocean 2018","B18-10307","unknown",33.95713,-118.59299
"1561","Ocean 2018","B18-10310","unknown",33.76748,-118.45901
"1581","Ocean 2018","B18-10325","unknown",34.26184,-119.80546
"16011","Ocean 2018","B18-10328","unknown",34.2521,-119.83736
"1632","Ocean 2018","B18-10332","unknown",34.17079,-119.79362
"1662","Ocean 2018","B18-10333","unknown",34.15832,-119.82782
"1692","Ocean 2018","B18-10338","unknown",34.11827,-119.62886
"1751","Ocean 2018","B18-10339","unknown",34.04155,-119.19747
"17711","Ocean 2018","B18-10340","unknown",34.03852,-119.12566
"1782","Ocean 2018","B18-10342","unknown",33.90613,-118.66631
"18011","Ocean 2018","B18-10343","unknown",33.69417,-118.34703
"1832","Ocean 2018","B18-10949","unknown",34.247,-119.68242
"1872","Ocean 2018","B18-11000","unknown",34.22874,-119.81929
"1921","Ocean 2018","B18-10321","unknown",34.36301,-120.01353
"1932","Ocean 2018","B18-10322","unknown",34.3446,-120.3675
"1941","Ocean 2018","B18-10242","unknown",34.42325,-120.05743
"1951","Ocean 2018","B18-10241","unknown",34.43576,-120.23716
"19611","Ocean 2018","B18-10279","unknown",34.41861,-120.21385
"1971","Ocean 2018","B18-10838","unknown",34.4126,-119.89586
"1981","Ocean 2018","B18-10334","unknown",34.14988,-120.12125
"20011","Ocean 2018","B18-10327","unknown",34.25798,-120.2615
"2032","Ocean 2018","B18-10228","unknown",33.61865997,-118.0413437
"20411","Ocean 2018","B18-10260","unknown",33.60198975,-118.0563965
"2051","Ocean 2018","B18-10227","unknown",33.62779999,-117.9871292
"2061","Ocean 2018","B18-10225","unknown",33.65961838,-118.1306763
"20811","Ocean 2018","B18-10867","unknown",33.65991974,-118.0550537
"2091","Ocean 2018","B18-10313","unknown",33.56816864,-118.024353
"2102","Ocean 2018","B18-10258","unknown",33.64812088,-118.1490936
"2122","Ocean 2018","B18-10914","unknown",33.61119843,-118.2223816
"2132","Ocean 2018","B18-10262","unknown",33.59503174,-118.1944809
"2142","Ocean 2018","B18-10222","unknown",33.71036911,-118.2216797
"2151","Ocean 2018","B18-10220","unknown",33.73345184,-118.1221237
"21611","Ocean 2018","B18-10223","unknown",33.70500946,-118.1920471
"2172","Ocean 2018","B18-10913","unknown",33.63544846,-118.199852
"2191","Ocean 2018","B18-10226","unknown",33.64360046,-118.0789719
"2211","Ocean 2018","B18-10915","unknown",33.6009903,-118.0717926
"2222","Ocean 2018","B18-10314","unknown",33.54776001,-117.8522797
"2242","Ocean 2018","B18-10973","unknown",33.59194183,-118.0795212
"2251","Ocean 2018","B18-10346","unknown",33.53673172,-117.847847
"2272","Ocean 2018","B18-10344","unknown",33.55598831,-118.0215988
"2281","Ocean 2018","B18-10345","unknown",33.55551147,-118.1147308
"2292","Ocean 2018","B18-10862","unknown",33.68928909,-118.1919327
"23211","Ocean 2018","B18-10068","unknown",33.45762911,-117.6913958
"2361","Ocean 2018","B18-10071","unknown",33.20810109,-117.3969019
"2391","Ocean 2018","B18-10016","unknown",32.78485,-117.24055
"2422","Ocean 2018","B18-10017","unknown",32.78401,-117.2155
"2452","Ocean 2018","B18-10019","unknown",32.76793,-117.24142
"2481","Ocean 2018","B18-10022","unknown",32.72435424,-117.1829514
"25011","Ocean 2018","B18-10023","unknown",32.71750433,-117.2155607
"25111","Ocean 2018","B18-10024","unknown",32.7148,-117.18302
"2522","Ocean 2018","B18-10030","unknown",32.68800855,-117.2299528
"2581","Ocean 2018","B18-10034","unknown",32.66518062,-117.1499572
"2591","Ocean 2018","B18-10036","unknown",32.65847001,-117.1447356
"2602","Ocean 2018","B18-10037","unknown",32.64755,-117.11819
"2622","Ocean 2018","B18-10039","unknown",32.64157944,-117.139037
"2652","Ocean 2018","B18-10038","unknown",32.64283,-117.12626
"2672","Ocean 2018","B18-10042","unknown",32.62567,-117.11086
