X,Y,objectid,stationid,sampledate,latitude,longitude,stratum,areaweight,psa8,smcshed,county,location,agency,totalcount,totalbiodegradeable,totalbiohazard,totalconstruction,totalfabricandcloth,totalglass,totallarge,totalmetal,totalmisc,totalplastic,totaltoxic,aluminumfoil,aluminumorsteelcans,autoparts,balloons,biodegrageableother,biohazardother,bricks,cds_dvds,cellphone,ceramicpots_shards,chemicalcontainers,cigarettebutts,concrete_asphalt,constructionother,deadanimals,ewaste,expandedfoam,fabricother,foamballs,foamrubber,foodwaste,furniture,garbagebagsoftrash,glassbottles,glasspieces,hosepieces,humanwaste_diapers,largeother,lighters,metalbottlecaps,metalobject,metalpipe_barsegments,miscother,miscpieces_soft,nailsscrewsboltsetc,naturalcottonwool,nodebrispresent,papercardboard,pensormarkers,petwaste,plastic6packholder,plasticbags_pieces,plasticball,plasticbottles,plasticcontainercaps_pieces,plasticcups_plates,plastichard,plasticlid_straw,plasticmisc__pieces,plasticother,plasticpipe,plasticstrawwrapper,plasticwrapper_pieces,rebar,ribbon,rubberpieces,shoppingcarts,smallbatteries,softplasticpieces,sportsballs,spraypaintcans,styrofoampellets,styrofoampieces,styrofoamcontainers,syntheticfabric,syringesorpipettes,tarp,tires,toxicother,vinylrecord,waxpaper,waxedpapercups_plates,wire_barb_chicken_etc,wooddebris,yardwaste_leafpiles
-118.715946,34.098751,138,SMC13416,6/8/11,34.098751,-118.715946,Urban,0.60657416,South_Coast,SantaMonica,LOS ANGELES,Las Virgenes,Southern California Stormwater Monitoring Coalition,25,0,0,0,0,0,1,2,7,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,3,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-118.103514,33.861193,139,SMC13630,6/21/12,33.861193,-118.103514,Urban,1.66656479,South_Coast,SanGabriel,LOS ANGELES,San Gabriel River,Southern California Stormwater Monitoring Coalition,30,1,0,0,0,2,0,1,0,4,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.70292,34.075401,140,SMC13672,6/8/11,34.075401,-118.70292,Open,0.79538678,South_Coast,SantaMonica,LOS ANGELES,Malibu Creek,Southern California Stormwater Monitoring Coalition,89,4,0,0,0,12,0,8,6,50,9,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,12,0,10,5,0,0,0,4,0,0,0,10,0,4,0,0,0,0,2,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0
-117.735584,33.627729,141,SMC14099,6/13/13,33.627729,-117.735584,Urban,1.76500751,South_Coast,LowerSantaAna,ORANGE,Cada Creek,Southern California Stormwater Monitoring Coalition,61,6,0,0,1,5,0,2,6,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,3,2,1,1,0,16,0,2,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-117.821746,33.689404,142,SMC14211,6/4/13,33.689404,-117.821746,Urban,0.93984891,South_Coast,LowerSantaAna,ORANGE,San Diego Creek,Southern California Stormwater Monitoring Coalition,90,4,0,3,13,0,0,8,1,61,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,3,0,0,0,12,0,3,0,1,0,1,18,0,3,0,18,0,0,0,0,0,0,1,0,0,5,0,6,0,0,0,0,0,0,0,3,1,0
-116.736039,32.829985,143,SMC14218,7/11/12,32.829985,-116.736039,Urban,0.75430935,South_Coast,SouthernSanDiego,SAN DIEGO,Viejas Creek,Southern California Stormwater Monitoring Coalition,4,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.700899,34.14268,144,SMC14952,6/15/11,34.14268,-118.700899,Urban,0.65955008,South_Coast,SantaMonica,LOS ANGELES,Las Virgenes,Southern California Stormwater Monitoring Coalition,41,5,0,0,0,4,2,0,1,11,18,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.854448,33.117781,145,SMC15201,6/19/12,33.117781,-116.854448,Open,1.73526094,South_Coast,CentralSanDiego,SAN DIEGO,Santa Ysabel Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.667771,34.096529,146,SMC15464,6/15/12,34.096529,-118.667771,Open,0.66605583,South_Coast,SantaMonica,LOS ANGELES,Cold Creek,Southern California Stormwater Monitoring Coalition,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.090751,33.80989,147,SMC15678,6/25/13,33.80989,-118.090751,Urban,1.66656479,South_Coast,SanGabriel,LOS ANGELES,Spring Street Channel,Southern California Stormwater Monitoring Coalition,74,46,0,0,0,0,0,4,0,9,15,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.522493,33.881907,148,SMC16045,6/28/12,33.881907,-117.522493,Urban,1.06113912,South_Coast,MiddleSantaAna,RIVERSIDE,Arlington Channel,Southern California Stormwater Monitoring Coalition,96,5,1,0,0,7,0,9,3,55,16,6,1,0,1,0,1,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,0,0,0,0,5,0,0,0,11,0,1,4,0,0,1,8,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
-117.593511,33.746559,149,SMC16169,6/3/13,33.746559,-117.593511,Open,1.35803673,South_Coast,LowerSantaAna,ORANGE,Silverado Creek,Southern California Stormwater Monitoring Coalition,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-118.753172,34.125498,150,SMC16232,6/6/11,34.125498,-118.753172,Urban,0.60657416,South_Coast,SantaMonica,LOS ANGELES,Medea Creek,Southern California Stormwater Monitoring Coalition,100,0,1,0,0,0,0,0,7,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,6,0,7,19,0,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0
-116.753133,32.818557,151,SMC16266,8/1/11,32.818557,-116.753133,Urban,0.75430935,South_Coast,SouthernSanDiego,SAN DIEGO,Viejas Creek,Southern California Stormwater Monitoring Coalition,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.758128,34.531705,152,SMC16332,6/26/13,34.531705,-118.758128,Open,0.98790397,South_Coast,SantaClara,VENTURA,Piru Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.845469,34.686704,153,SMC16493,6/24/13,34.686704,-118.845469,Open,2.37027444,South_Coast,SantaClara,VENTURA,Piru Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.661072,34.410433,154,SMC16892,6/27/12,34.410433,-118.661072,Ag,1.27456862,South_Coast,SantaClara,LOS ANGELES,Santa Clara River,Southern California Stormwater Monitoring Coalition,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.767716,34.42319,155,SMC16978,6/26/13,34.42319,-118.767716,Open,2.37027444,South_Coast,SantaClara,VENTURA,Piru Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.780574,34.118309,156,SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,South_Coast,SantaMonica,LOS ANGELES,Malibu Creek,Southern California Stormwater Monitoring Coalition,30,0,0,1,0,1,0,3,1,19,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
-118.684124,34.402676,157,SMC17378,6/27/12,34.402676,-118.684124,Ag,1.27456862,South_Coast,SantaClara,LOS ANGELES,Santa Clara River,Southern California Stormwater Monitoring Coalition,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.632647,34.418874,158,SMC17692,6/12/13,34.418874,-118.632647,Ag,1.27456862,South_Coast,SantaClara,LOS ANGELES,Santa Clara River,Southern California Stormwater Monitoring Coalition,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.856582,34.69441,159,SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,South_Coast,SantaClara,VENTURA,Piru Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.790484,34.1569,160,SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,South_Coast,SantaMonica,LOS ANGELES,Lindero Canyon,Southern California Stormwater Monitoring Coalition,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.571911,33.891752,161,SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,South_Coast,MiddleSantaAna,RIVERSIDE,Temescal Wash,Southern California Stormwater Monitoring Coalition,174,0,0,2,1,0,4,16,12,138,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,1,2,0,0,1,0,0,0,0,0,28,0,0,18,0,0,3,3,0,1,0,16,0,0,0,1,0,0,7,1,0,69,0,0,0,0,3,0,0,0,0,0,2,0
-118.82051,34.132222,162,SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,South_Coast,SantaMonica,LOS ANGELES,Potero Creek,Southern California Stormwater Monitoring Coalition,40,0,0,1,0,0,0,0,14,11,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.531668,34.471281,163,SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,South_Coast,SantaClara,LOS ANGELES,Seco Canyon Channel,Southern California Stormwater Monitoring Coalition,46,0,0,0,1,0,0,0,1,41,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0
-118.763755,34.172068,164,SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,South_Coast,SantaMonica,VENTURA,Medea Creek,Southern California Stormwater Monitoring Coalition,37,0,0,0,0,8,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.98501,32.664054,165,SMC19228,7/16/12,32.664054,-116.98501,Ag,0.79853573,South_Coast,SouthernSanDiego,SAN DIEGO,Proctor Valley,Southern California Stormwater Monitoring Coalition,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-117.788282,33.718666,166,SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,South_Coast,LowerSantaAna,ORANGE,Peter's Canyon Wash,Southern California Stormwater Monitoring Coalition,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.762242,33.655516,167,SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,South_Coast,LowerSantaAna,ORANGE,San Diego Creek,Southern California Stormwater Monitoring Coalition,41,2,0,2,0,0,1,6,1,29,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,1,1,0,0,8,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
-118.757504,34.148837,168,SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,South_Coast,SantaMonica,LOS ANGELES,Medea Creek,Southern California Stormwater Monitoring Coalition,73,4,0,12,1,0,0,3,5,48,0,0,3,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,15,0,3,0,0,0,3,6,0,0,0,13,0,1,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
-117.826992,33.676256,169,SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,South_Coast,LowerSantaAna,ORANGE,San Diego Creek,Southern California Stormwater Monitoring Coalition,45,4,0,0,0,0,0,4,1,35,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,1,1,0,0,1,4,0,0,0,9,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0
-117.161068,33.571597,170,SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,South_Coast,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,Southern California Stormwater Monitoring Coalition,4,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.656085,34.414104,171,SMC20092,6/13/13,34.414104,-118.656085,Ag,1.27456862,South_Coast,SantaClara,LOS ANGELES,Santa Clara River,Southern California Stormwater Monitoring Coalition,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.511299,34.036391,172,SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,South_Coast,SantaMonica,LOS ANGELES,Santa Monica Channel,Southern California Stormwater Monitoring Coalition,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.124037,33.596863,173,SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,South_Coast,NorthernSanDiego,RIVERSIDE,French Valley Creek,Southern California Stormwater Monitoring Coalition,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-117.578614,33.894502,174,SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,South_Coast,MiddleSantaAna,RIVERSIDE,Temescal Wash,Southern California Stormwater Monitoring Coalition,207,2,0,4,11,1,9,3,25,148,4,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0,2,0,0,0,51,0,0,18,0,0,0,51,0,1,0,4,1,0,1,7,0,0,19,3,0,21,0,9,0,2,1,0,0,0,0,1,2,0
-118.6694,34.406631,175,SMC21382,6/13/13,34.406631,-118.6694,Ag,1.27456862,South_Coast,SantaClara,LOS ANGELES,Santa Clara River,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.409162,33.991089,176,SMC21796,6/14/13,33.991089,-118.409162,Urban,0.50846839,South_Coast,SantaMonica,LOS ANGELES,Ballo Creek,Southern California Stormwater Monitoring Coalition,32,6,0,0,1,1,0,3,1,15,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0
-117.505747,33.887803,177,SMC21921,6/13/13,33.887803,-117.505747,Urban,1.06113912,South_Coast,MiddleSantaAna,RIVERSIDE,Arlington Channel,Southern California Stormwater Monitoring Coalition,188,3,1,4,1,7,0,10,9,151,2,3,6,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,17,0,3,4,3,0,6,27,6,0,0,31,0,0,7,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,3,0
-117.540481,33.87789,178,SMC22521,6/13/13,33.87789,-117.540481,Urban,1.06113912,South_Coast,MiddleSantaAna,RIVERSIDE,Arlington Channel,Southern California Stormwater Monitoring Coalition,242,16,0,3,1,1,0,6,2,207,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,124,0,1,2,0,0,4,16,0,0,0,25,0,0,0,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0
-118.581031,34.050062,179,SMC23297,6/19/13,34.050062,-118.581031,Open,0.74870346,South_Coast,SantaMonica,LOS ANGELES,Topanga Canyon,Southern California Stormwater Monitoring Coalition,32,0,0,11,0,1,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.723021,32.833825,180,SMC23495,7/16/13,32.833825,-116.723021,Urban,0.77457486,South_Coast,SouthernSanDiego,SAN DIEGO,Viejas Creek,Southern California Stormwater Monitoring Coalition,15,0,0,1,0,0,2,5,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-118.700774,34.163219,181,SMC24066,6/4/13,34.163219,-118.700774,Open,0.54679717,South_Coast,SantaMonica,LOS ANGELES,Las Virgenes,Southern California Stormwater Monitoring Coalition,130,14,0,4,0,30,0,3,18,32,29,0,0,0,3,0,0,3,1,0,0,1,27,0,0,0,0,0,0,0,0,0,0,1,5,25,0,0,0,1,3,0,0,0,0,0,0,0,14,0,0,0,17,0,6,5,0,0,0,2,0,0,0,2,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.553612,33.878287,182,SMC24921,6/28/12,33.878287,-117.553612,Urban,0.96820674,South_Coast,MiddleSantaAna,RIVERSIDE,Temescal Wash,Southern California Stormwater Monitoring Coalition,82,6,4,5,0,18,0,10,3,32,4,0,0,0,0,0,3,3,0,0,2,0,3,2,0,1,1,0,0,0,0,1,0,0,0,18,0,0,0,0,0,5,0,1,0,3,0,0,5,0,0,0,0,0,0,1,0,0,1,8,0,2,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
-116.762141,33.719514,183,SMC25288,6/30/11,33.719514,-116.762141,Open,0.42433585,South_Coast,SanJacinto,RIVERSIDE,Strawberry Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.687325,34.045532,184,SMC25298,6/20/12,34.045532,-118.687325,Open,0.79538678,South_Coast,SantaMonica,LOS ANGELES,Malibu Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.748208,33.794418,185,SMC25949,6/4/12,33.794418,-116.748208,Open,0.42433585,South_Coast,SanJacinto,RIVERSIDE,San Jacinto,Southern California Stormwater Monitoring Coalition,19,2,0,3,0,1,2,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
-118.76205,34.163856,186,SMC26670,6/18/12,34.163856,-118.76205,Urban,0.65364223,South_Coast,SantaMonica,LOS ANGELES,Medea Creek,Southern California Stormwater Monitoring Coalition,60,0,0,0,0,0,0,4,2,35,19,0,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
